year,race_name,circuit,driver,team,finish_pos,status,start_grid,fp1_time,fp2_time,fp3_time,quali_pos,q1,q2,q3,pit_count,pit_time_total,avg_temp,avg_rain,overtakes,penalties,sc_count,vsc_count,red_flag_count,hist_avg_finish
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ALO,McLaren,8.0,+1 Lap,8.0,79.858,80.035,78.847,8.0,0 days 00:01:18.276000,0 days 00:01:18.100000,0 days 00:01:17.721000,,,16.050476190476193,0.7904761904761904,9,0,4,2,1,7.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,PER,Force India,9.0,+2 Laps,15.0,80.924,79.962,79.376,15.0,0 days 00:01:18.740000,0 days 00:01:19.098000,,,,16.050476190476193,0.7904761904761904,12,0,4,2,1,7.5
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,LEC,Sauber,10.0,+2 Laps,14.0,80.665,80.514,79.292,14.0,0 days 00:01:18.661000,0 days 00:01:18.910000,,,,16.050476190476193,0.7904761904761904,8,0,4,2,1,12.5
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,STR,Williams,11.0,+2 Laps,18.0,82.756,81.556,79.9,19.0,0 days 00:01:20.225000,,,,,16.050476190476193,0.7904761904761904,8,0,4,2,1,11.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,HAR,Toro Rosso,12.0,+2 Laps,20.0,81.373,81.265,79.428,20.0,,,,,,16.050476190476193,0.7904761904761904,8,0,4,2,1,15.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,ERI,Sauber,13.0,+2 Laps,17.0,80.984,80.501,79.744,17.0,0 days 00:01:19.493000,,,,,16.050476190476193,0.7904761904761904,7,0,4,2,1,13.5
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,SIR,Williams,14.0,+3 Laps,19.0,,82.06,79.909,18.0,0 days 00:01:19.695000,,,,,16.050476190476193,0.7904761904761904,8,0,4,2,1,17.5
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,VAN,McLaren,15.0,Gearbox,11.0,80.083,79.722,79.236,11.0,0 days 00:01:18.885000,0 days 00:01:18.323000,,,,16.050476190476193,0.7904761904761904,7,1,4,2,1,11.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,OCO,Force India,16.0,Oil leak,13.0,81.144,80.024,79.121,13.0,0 days 00:01:18.813000,0 days 00:01:18.696000,,,,16.050476190476193,0.7904761904761904,5,0,4,2,1,15.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,RAI,Ferrari,17.0,Turbo,4.0,79.499,78.829,77.581,4.0,0 days 00:01:17.483000,0 days 00:01:17.071000,0 days 00:01:16.612000,,,16.050476190476193,0.7904761904761904,3,0,4,2,1,2.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,GRO,Haas F1 Team,18.0,Collision,10.0,79.906,79.579,78.706,10.0,0 days 00:01:18.305000,0 days 00:01:17.699000,0 days 00:01:17.835000,,,16.050476190476193,0.7904761904761904,0,0,4,2,1,16.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,GAS,Toro Rosso,19.0,Collision,12.0,80.508,80.373,78.886,12.0,0 days 00:01:18.550000,0 days 00:01:18.463000,,,,16.050476190476193,0.7904761904761904,0,0,4,2,1,15.0
2018,Spanish Grand Prix,Circuit de Barcelona-Catalunya,HUL,Renault,20.0,Collision,16.0,81.159,80.183,78.905,16.0,0 days 00:01:18.923000,,,,,16.050476190476193,0.7904761904761904,0,0,4,2,1,18.0
2018,Monaco Grand Prix,Circuit de Monaco,RIC,Red Bull Racing,1.0,Finished,1.0,72.126,71.841,71.786,1.0,0 days 00:01:12.013000,0 days 00:01:11.278000,0 days 00:01:10.810000,,,26.640707964601766,0.12389380530973451,0,0,2,2,1,11.0
2018,Monaco Grand Prix,Circuit de Monaco,VET,Ferrari,2.0,Finished,2.0,73.041,72.413,72.023,2.0,0 days 00:01:12.415000,0 days 00:01:11.518000,0 days 00:01:11.039000,,,26.640707964601766,0.12389380530973451,1,0,2,2,1,4.0
2018,Monaco Grand Prix,Circuit de Monaco,HAM,Mercedes,3.0,Finished,3.0,72.48,72.536,72.273,3.0,0 days 00:01:12.460000,0 days 00:01:11.584000,0 days 00:01:11.232000,,,26.640707964601766,0.12389380530973451,2,0,2,2,1,1.0
2018,Monaco Grand Prix,Circuit de Monaco,RAI,Ferrari,4.0,Finished,4.0,73.066,72.543,72.142,4.0,0 days 00:01:12.639000,0 days 00:01:11.391000,0 days 00:01:11.266000,,,26.640707964601766,0.12389380530973451,2,0,2,2,1,9.5
2018,Monaco Grand Prix,Circuit de Monaco,BOT,Mercedes,5.0,Finished,5.0,73.502,72.642,72.356,5.0,0 days 00:01:12.434000,0 days 00:01:12.002000,0 days 00:01:11.441000,,,26.640707964601766,0.12389380530973451,3,0,2,2,1,8.0
2018,Monaco Grand Prix,Circuit de Monaco,OCO,Force India,6.0,Finished,6.0,74.0,73.382,72.94,6.0,0 days 00:01:13.028000,0 days 00:01:12.188000,0 days 00:01:12.061000,,,26.640707964601766,0.12389380530973451,4,0,2,2,1,17.5
2018,Monaco Grand Prix,Circuit de Monaco,GAS,Toro Rosso,7.0,Finished,10.0,74.24,73.41,72.761,10.0,0 days 00:01:12.941000,0 days 00:01:12.313000,0 days 00:01:12.221000,,,26.640707964601766,0.12389380530973451,7,0,2,2,1,16.333333333333332
2018,Monaco Grand Prix,Circuit de Monaco,HUL,Renault,8.0,Finished,11.0,74.134,73.047,73.112,11.0,0 days 00:01:13.065000,0 days 00:01:12.411000,,,,26.640707964601766,0.12389380530973451,7,0,2,2,1,19.0
2018,Monaco Grand Prix,Circuit de Monaco,VER,Red Bull Racing,9.0,Finished,20.0,72.28,72.035,71.787,20.0,,,,,,26.640707964601766,0.12389380530973451,9,0,2,2,1,9.5
2018,Monaco Grand Prix,Circuit de Monaco,SAI,Renault,10.0,Finished,8.0,73.456,73.2,72.85,8.0,0 days 00:01:12.950000,0 days 00:01:12.286000,0 days 00:01:12.130000,,,26.640707964601766,0.12389380530973451,6,0,2,2,1,6.0
2018,Monaco Grand Prix,Circuit de Monaco,ERI,Sauber,11.0,Finished,16.0,75.206,74.173,74.221,17.0,0 days 00:01:13.265000,,,,,26.640707964601766,0.12389380530973451,9,0,2,2,1,12.0
2018,Monaco Grand Prix,Circuit de Monaco,PER,Force India,12.0,Finished,9.0,73.717,73.37,73.025,9.0,0 days 00:01:12.848000,0 days 00:01:12.194000,0 days 00:01:12.154000,,,26.640707964601766,0.12389380530973451,4,0,2,2,1,6.0
2018,Monaco Grand Prix,Circuit de Monaco,MAG,Haas F1 Team,13.0,Finished,19.0,78.801,73.572,74.192,19.0,0 days 00:01:13.393000,,,,,26.640707964601766,0.12389380530973451,8,0,2,2,1,9.5
2018,Monaco Grand Prix,Circuit de Monaco,VAN,McLaren,14.0,+1 Lap,12.0,74.291,73.077,72.874,12.0,0 days 00:01:12.463000,0 days 00:01:12.440000,,,,26.640707964601766,0.12389380530973451,4,0,2,2,1,12.0
2018,Monaco Grand Prix,Circuit de Monaco,GRO,Haas F1 Team,15.0,+1 Lap,18.0,73.943,73.763,73.881,15.0,0 days 00:01:12.930000,0 days 00:01:12.728000,,,,26.640707964601766,0.12389380530973451,8,0,2,2,1,16.5
2018,Monaco Grand Prix,Circuit de Monaco,SIR,Williams,16.0,+1 Lap,13.0,73.962,73.547,72.854,13.0,0 days 00:01:12.706000,0 days 00:01:12.521000,,,,26.640707964601766,0.12389380530973451,5,2,2,2,1,17.0
2018,Monaco Grand Prix,Circuit de Monaco,STR,Williams,17.0,+2 Laps,17.0,74.782,74.011,73.595,18.0,0 days 00:01:13.323000,,,,,26.640707964601766,0.12389380530973451,3,0,2,2,1,9.5
2018,Monaco Grand Prix,Circuit de Monaco,LEC,Sauber,18.0,Collision,14.0,74.521,73.575,73.644,14.0,0 days 00:01:12.829000,0 days 00:01:12.714000,,,,26.640707964601766,0.12389380530973451,5,0,2,2,1,10.0
2018,Monaco Grand Prix,Circuit de Monaco,HAR,Toro Rosso,19.0,Collision,15.0,74.034,73.222,72.752,16.0,0 days 00:01:13.179000,,,,,26.640707964601766,0.12389380530973451,5,1,2,2,1,11.0
2018,Monaco Grand Prix,Circuit de Monaco,ALO,McLaren,20.0,Gearbox,7.0,74.637,73.115,73.279,7.0,0 days 00:01:12.657000,0 days 00:01:12.269000,0 days 00:01:12.110000,,,26.640707964601766,0.12389380530973451,4,0,2,2,1,8.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,VET,Ferrari,1.0,Finished,1.0,73.574,72.985,71.648,1.0,0 days 00:01:11.710000,0 days 00:01:11.524000,0 days 00:01:10.764000,,,20.52358490566038,0.0,0,0,2,0,1,3.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,BOT,Mercedes,2.0,Finished,2.0,73.617,73.061,72.255,2.0,0 days 00:01:11.950000,0 days 00:01:11.514000,0 days 00:01:10.857000,,,20.52358490566038,0.0,1,0,2,0,1,7.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,VER,Red Bull Racing,3.0,Finished,3.0,73.302,72.198,71.599,3.0,0 days 00:01:12.008000,0 days 00:01:11.472000,0 days 00:01:10.937000,,,20.52358490566038,0.0,3,0,2,0,1,9.333333333333334
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,RIC,Red Bull Racing,4.0,Finished,6.0,73.518,72.603,72.153,6.0,0 days 00:01:12.459000,0 days 00:01:11.434000,0 days 00:01:11.116000,,,20.52358490566038,0.0,3,0,2,0,1,7.666666666666667
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,HAM,Mercedes,5.0,Finished,4.0,73.39,72.777,71.706,4.0,0 days 00:01:11.835000,0 days 00:01:11.740000,0 days 00:01:10.996000,,,20.52358490566038,0.0,2,0,2,0,1,2.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,RAI,Ferrari,6.0,Finished,5.0,73.727,72.328,71.65,5.0,0 days 00:01:11.725000,0 days 00:01:11.620000,0 days 00:01:11.095000,,,20.52358490566038,0.0,3,0,2,0,1,10.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,HUL,Renault,7.0,+1 Lap,7.0,,73.967,72.946,7.0,0 days 00:01:12.795000,0 days 00:01:11.916000,0 days 00:01:11.973000,,,20.52358490566038,0.0,8,0,2,0,1,15.333333333333334
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,SAI,Renault,8.0,+1 Lap,9.0,74.116,74.433,73.331,9.0,0 days 00:01:12.689000,0 days 00:01:12.097000,0 days 00:01:12.168000,,,20.52358490566038,0.0,8,0,2,0,1,8.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,OCO,Force India,9.0,+1 Lap,8.0,75.071,73.747,73.064,8.0,0 days 00:01:12.577000,0 days 00:01:12.141000,0 days 00:01:12.084000,,,20.52358490566038,0.0,6,0,2,0,1,13.666666666666666
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,LEC,Sauber,10.0,+1 Lap,13.0,75.439,73.884,73.452,13.0,0 days 00:01:12.945000,0 days 00:01:12.661000,,,,20.52358490566038,0.0,9,0,2,0,1,14.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,GAS,Toro Rosso,11.0,+1 Lap,16.0,75.004,74.486,73.334,16.0,0 days 00:01:13.047000,,,,,20.52358490566038,0.0,10,0,2,0,1,13.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,GRO,Haas F1 Team,12.0,+1 Lap,20.0,75.119,73.62,73.014,20.0,,,,,,20.52358490566038,0.0,10,0,2,0,1,16.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,MAG,Haas F1 Team,13.0,+1 Lap,11.0,75.579,73.956,73.488,11.0,0 days 00:01:12.680000,0 days 00:01:12.606000,,,,20.52358490566038,0.0,8,0,2,0,1,9.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,PER,Force India,14.0,+1 Lap,10.0,,73.754,72.903,10.0,0 days 00:01:12.702000,0 days 00:01:12.395000,0 days 00:01:12.671000,,,20.52358490566038,0.0,7,0,2,0,1,10.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,ERI,Sauber,15.0,+2 Laps,19.0,75.386,74.108,73.925,19.0,0 days 00:01:14.593000,,,,,20.52358490566038,0.0,5,0,2,0,1,12.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,VAN,McLaren,16.0,+2 Laps,15.0,74.311,74.167,73.034,15.0,0 days 00:01:12.998000,0 days 00:01:12.865000,,,,20.52358490566038,0.0,5,0,2,0,1,14.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,SIR,Williams,17.0,+2 Laps,18.0,75.768,74.782,73.818,18.0,0 days 00:01:13.643000,,,,,20.52358490566038,0.0,3,0,2,0,1,15.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,ALO,McLaren,18.0,Exhaust,14.0,73.9,73.866,73.225,14.0,0 days 00:01:12.979000,0 days 00:01:12.856000,,,,20.52358490566038,0.0,8,0,2,0,1,14.0
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,HAR,Toro Rosso,19.0,Collision,12.0,75.756,73.889,73.076,12.0,0 days 00:01:12.587000,0 days 00:01:12.635000,,,,20.52358490566038,0.0,0,0,2,0,1,15.5
2018,Canadian Grand Prix,Circuit Gilles Villeneuve,STR,Williams,20.0,Collision,17.0,76.259,74.703,73.968,17.0,0 days 00:01:13.590000,,,,,20.52358490566038,0.0,0,0,2,0,1,14.0
2018,French Grand Prix,Circuit Paul Ricard,HAM,Mercedes,1.0,Finished,1.0,92.231,92.539,100.743,1.0,0 days 00:01:31.271000,0 days 00:01:30.645000,0 days 00:01:30.029000,,,24.546078431372553,0.00980392156862745,1,0,6,2,1,4.0
2018,French Grand Prix,Circuit Paul Ricard,VER,Red Bull Racing,2.0,Finished,4.0,93.331,93.271,,4.0,0 days 00:01:31.531000,0 days 00:01:30.818000,0 days 00:01:30.705000,,,24.546078431372553,0.00980392156862745,3,0,6,2,1,6.0
2018,French Grand Prix,Circuit Paul Ricard,RAI,Ferrari,3.0,Finished,6.0,93.003,93.426,109.711,6.0,0 days 00:01:31.567000,0 days 00:01:30.772000,0 days 00:01:31.057000,,,24.546078431372553,0.00980392156862745,9,0,6,2,1,9.0
2018,French Grand Prix,Circuit Paul Ricard,RIC,Red Bull Racing,4.0,Finished,5.0,92.527,93.243,99.738,5.0,0 days 00:01:31.910000,0 days 00:01:31.538000,0 days 00:01:30.895000,,,24.546078431372553,0.00980392156862745,4,0,6,2,1,2.5
2018,French Grand Prix,Circuit Paul Ricard,VET,Ferrari,5.0,Finished,3.0,93.172,93.689,96.756,3.0,0 days 00:01:31.820000,0 days 00:01:30.751000,0 days 00:01:30.400000,,,24.546078431372553,0.00980392156862745,12,1,6,2,1,1.5
2018,French Grand Prix,Circuit Paul Ricard,MAG,Haas F1 Team,6.0,Finished,9.0,94.108,94.457,,9.0,0 days 00:01:32.169000,0 days 00:01:31.510000,0 days 00:01:32.930000,,,24.546078431372553,0.00980392156862745,8,0,6,2,1,13.0
2018,French Grand Prix,Circuit Paul Ricard,BOT,Mercedes,7.0,Finished,2.0,92.371,94.156,93.666,2.0,0 days 00:01:31.776000,0 days 00:01:31.227000,0 days 00:01:30.147000,,,24.546078431372553,0.00980392156862745,12,0,6,2,1,3.5
2018,French Grand Prix,Circuit Paul Ricard,SAI,Renault,8.0,Finished,7.0,94.258,95.086,94.953,7.0,0 days 00:01:32.394000,0 days 00:01:32.016000,0 days 00:01:32.126000,,,24.546078431372553,0.00980392156862745,7,0,6,2,1,9.0
2018,French Grand Prix,Circuit Paul Ricard,HUL,Renault,9.0,Finished,12.0,94.993,95.067,,12.0,0 days 00:01:32.949000,0 days 00:01:32.115000,,,,24.546078431372553,0.00980392156862745,7,0,6,2,1,11.666666666666666
2018,French Grand Prix,Circuit Paul Ricard,LEC,Sauber,10.0,Finished,8.0,94.513,95.583,95.012,8.0,0 days 00:01:32.538000,0 days 00:01:32.055000,0 days 00:01:32.635000,,,24.546078431372553,0.00980392156862745,6,0,6,2,1,14.0
2018,French Grand Prix,Circuit Paul Ricard,GRO,Haas F1 Team,11.0,+1 Lap,10.0,93.318,93.699,,10.0,0 days 00:01:32.083000,0 days 00:01:31.472000,,,,24.546078431372553,0.00980392156862745,8,1,6,2,1,13.5
2018,French Grand Prix,Circuit Paul Ricard,VAN,McLaren,12.0,+1 Lap,17.0,95.021,95.172,97.547,18.0,0 days 00:01:33.162000,,,,,24.546078431372553,0.00980392156862745,9,0,6,2,1,15.0
2018,French Grand Prix,Circuit Paul Ricard,ERI,Sauber,13.0,+1 Lap,15.0,94.592,,98.45,15.0,0 days 00:01:32.804000,0 days 00:01:32.820000,,,,24.546078431372553,0.00980392156862745,8,0,6,2,1,13.0
2018,French Grand Prix,Circuit Paul Ricard,HAR,Toro Rosso,14.0,+1 Lap,20.0,94.664,95.697,,17.0,0 days 00:01:33.025000,,,,,24.546078431372553,0.00980392156862745,9,0,6,2,1,19.0
2018,French Grand Prix,Circuit Paul Ricard,SIR,Williams,15.0,+1 Lap,18.0,95.105,95.97,124.093,19.0,0 days 00:01:33.636000,,,,,24.546078431372553,0.00980392156862745,6,1,6,2,1,16.5
2018,French Grand Prix,Circuit Paul Ricard,ALO,McLaren,16.0,Wheel,16.0,94.862,94.4,96.365,16.0,0 days 00:01:32.976000,,,,,24.546078431372553,0.00980392156862745,8,0,6,2,1,19.0
2018,French Grand Prix,Circuit Paul Ricard,STR,Williams,17.0,Puncture,19.0,94.881,95.936,122.399,20.0,0 days 00:01:33.729000,,,,,24.546078431372553,0.00980392156862745,6,0,6,2,1,18.5
2018,French Grand Prix,Circuit Paul Ricard,PER,Force India,18.0,Engine,13.0,93.719,96.08,99.641,13.0,0 days 00:01:32.692000,0 days 00:01:32.454000,,,,24.546078431372553,0.00980392156862745,3,0,6,2,1,13.0
2018,French Grand Prix,Circuit Paul Ricard,OCO,Force India,19.0,Collision,11.0,94.484,95.705,100.087,11.0,0 days 00:01:32.786000,0 days 00:01:32.075000,,,,24.546078431372553,0.00980392156862745,0,0,6,2,1,9.0
2018,French Grand Prix,Circuit Paul Ricard,GAS,Toro Rosso,20.0,Collision,14.0,93.685,94.535,98.317,14.0,0 days 00:01:32.447000,0 days 00:01:32.460000,,,,24.546078431372553,0.00980392156862745,0,0,6,2,1,11.0
2018,Austrian Grand Prix,Red Bull Ring,VER,Red Bull Racing,1.0,Finished,4.0,65.072,65.125,64.791,5.0,0 days 00:01:04.273000,0 days 00:01:04.001000,0 days 00:01:03.840000,,,23.176086956521743,0.0,2,0,2,2,1,2.5
2018,Austrian Grand Prix,Red Bull Ring,RAI,Ferrari,2.0,Finished,3.0,65.776,65.265,64.47,4.0,0 days 00:01:04.234000,0 days 00:01:03.975000,0 days 00:01:03.660000,,,23.176086956521743,0.0,3,0,2,2,1,4.5
2018,Austrian Grand Prix,Red Bull Ring,VET,Ferrari,3.0,Finished,6.0,65.18,64.815,64.07,3.0,0 days 00:01:04.347000,0 days 00:01:03.544000,0 days 00:01:03.464000,,,23.176086956521743,0.0,5,0,2,2,1,3.0
2018,Austrian Grand Prix,Red Bull Ring,GRO,Haas F1 Team,4.0,+1 Lap,5.0,66.028,65.429,64.916,6.0,0 days 00:01:04.242000,0 days 00:01:04.059000,0 days 00:01:03.892000,,,23.176086956521743,0.0,5,0,2,2,1,12.666666666666666
2018,Austrian Grand Prix,Red Bull Ring,MAG,Haas F1 Team,5.0,+1 Lap,8.0,66.404,65.559,65.013,8.0,0 days 00:01:04.460000,0 days 00:01:04.291000,0 days 00:01:04.051000,,,23.176086956521743,0.0,6,0,2,2,1,9.5
2018,Austrian Grand Prix,Red Bull Ring,OCO,Force India,6.0,+1 Lap,11.0,66.055,66.133,65.444,11.0,0 days 00:01:05.148000,0 days 00:01:04.845000,,,,23.176086956521743,0.0,7,0,2,2,1,14.0
2018,Austrian Grand Prix,Red Bull Ring,PER,Force India,7.0,+1 Lap,16.0,66.455,66.354,65.502,17.0,0 days 00:01:05.279000,,,,,23.176086956521743,0.0,10,0,2,2,1,16.0
2018,Austrian Grand Prix,Red Bull Ring,ALO,McLaren,8.0,+1 Lap,13.0,66.612,66.429,65.448,14.0,0 days 00:01:04.965000,0 days 00:01:05.058000,,,,23.176086956521743,0.0,11,0,2,2,1,18.0
2018,Austrian Grand Prix,Red Bull Ring,LEC,Sauber,9.0,+1 Lap,18.0,66.215,66.096,65.219,13.0,0 days 00:01:04.967000,0 days 00:01:04.979000,,,,23.176086956521743,0.0,13,0,2,2,1,10.0
2018,Austrian Grand Prix,Red Bull Ring,ERI,Sauber,10.0,+1 Lap,20.0,66.4,66.199,65.699,20.0,0 days 00:01:05.479000,,,,,23.176086956521743,0.0,10,0,2,2,1,14.0
2018,Austrian Grand Prix,Red Bull Ring,GAS,Toro Rosso,11.0,+1 Lap,12.0,66.394,65.758,65.264,12.0,0 days 00:01:05.011000,0 days 00:01:04.874000,,,,23.176086956521743,0.0,9,0,2,2,1,15.5
2018,Austrian Grand Prix,Red Bull Ring,SAI,Renault,12.0,+1 Lap,9.0,66.427,65.999,65.086,9.0,0 days 00:01:04.948000,0 days 00:01:04.561000,0 days 00:01:04.725000,,,23.176086956521743,0.0,10,0,2,2,1,8.0
2018,Austrian Grand Prix,Red Bull Ring,SIR,Williams,13.0,+2 Laps,17.0,,66.326,66.318,18.0,0 days 00:01:05.322000,,,,,23.176086956521743,0.0,8,0,2,2,1,16.0
2018,Austrian Grand Prix,Red Bull Ring,STR,Williams,14.0,+2 Laps,14.0,66.567,66.626,66.029,15.0,0 days 00:01:05.264000,0 days 00:01:05.286000,,,,23.176086956521743,0.0,5,0,2,2,1,18.5
2018,Austrian Grand Prix,Red Bull Ring,VAN,McLaren,15.0,Collision damage,15.0,66.698,65.93,65.837,16.0,0 days 00:01:05.271000,,,,,23.176086956521743,0.0,5,0,2,2,1,14.0
2018,Austrian Grand Prix,Red Bull Ring,HAM,Mercedes,16.0,Fuel pressure,2.0,64.839,64.579,64.099,2.0,0 days 00:01:04.080000,0 days 00:01:03.577000,0 days 00:01:03.149000,,,23.176086956521743,0.0,2,0,2,2,1,1.0
2018,Austrian Grand Prix,Red Bull Ring,HAR,Toro Rosso,17.0,Hydraulics,19.0,66.871,66.332,65.705,19.0,0 days 00:01:05.366000,,,,,23.176086956521743,0.0,7,0,2,2,1,16.5
2018,Austrian Grand Prix,Red Bull Ring,RIC,Red Bull Racing,18.0,Exhaust,7.0,65.483,65.031,64.891,7.0,0 days 00:01:04.723000,0 days 00:01:04.403000,0 days 00:01:03.996000,,,23.176086956521743,0.0,4,0,2,2,1,4.0
2018,Austrian Grand Prix,Red Bull Ring,BOT,Mercedes,19.0,Hydraulics,1.0,64.966,64.755,64.204,1.0,0 days 00:01:04.175000,0 days 00:01:03.756000,0 days 00:01:03.130000,,,23.176086956521743,0.0,0,0,2,2,1,7.0
2018,Austrian Grand Prix,Red Bull Ring,HUL,Renault,20.0,Engine,10.0,66.479,66.273,65.228,10.0,0 days 00:01:04.864000,0 days 00:01:04.676000,0 days 00:01:05.019000,,,23.176086956521743,0.0,0,0,2,2,1,9.0
